0,1,2,3,4,5,6,7
qwen2.5:0.5b,4,0,1,3.85,0,3.83,0.891
qwen2.5:0.5b,4,0,2,3.85,0,3.77,0.93
qwen2.5:0.5b,4,0,3,3.85,0,3.14,1.12
qwen2.5:0.5b,4,0,4,3.85,0,7.17,0.929
qwen2.5:0.5b,4,0,5,3.85,0,3.61,0.977
qwen2.5:0.5b,4,0,6,3.85,0,3.82,0.915
qwen2.5:0.5b,4,0,0,3.85,2,3.42,0.897
qwen2.5:0.5b,4,0,1,3.85,2,3.8,0.948
qwen2.5:0.5b,4,0,2,3.85,2,3.66,0.957
qwen2.5:0.5b,4,0,3,3.85,2,3.65,0.426
qwen2.5:0.5b,4,0,4,3.85,2,7.23,0.775
qwen2.5:0.5b,4,0,5,3.85,2,3.65,1.011
qwen2.5:0.5b,4,0,6,3.85,2,3.75,0.919
qwen2.5:0.5b,4,0,0,3.85,4,3.75,0.892
qwen2.5:0.5b,4,0,1,3.85,4,3.91,0.97
qwen2.5:0.5b,4,0,2,3.85,4,4.55,0.883
qwen2.5:0.5b,4,0,3,3.85,4,3.72,0.932
qwen2.5:0.5b,4,0,4,3.85,4,5.44,0.729
qwen2.5:0.5b,4,0,5,3.85,4,3.82,0.956
qwen2.5:0.5b,4,0,6,3.85,4,3.75,0.965
qwen2.5:0.5b,4,0,0,3.85,6,4.06,0.94
qwen2.5:0.5b,4,0,1,3.85,6,3.83,0.888
qwen2.5:0.5b,4,0,2,3.85,6,3.83,0.936
qwen2.5:0.5b,4,0,3,3.85,6,4.2,0.448
qwen2.5:0.5b,4,0,4,3.85,6,6.08,0.933
qwen2.5:0.5b,4,0,5,3.85,6,4.67,0.942
qwen2.5:0.5b,4,0,6,3.85,6,3.83,0.918
qwen2.5:0.5b,4,0,0,3.85,8,3.82,0.951
qwen2.5:0.5b,4,0,1,3.85,8,3.77,0.964
qwen2.5:0.5b,4,0,2,3.85,8,3.75,0.933
qwen2.5:0.5b,4,0,3,3.85,8,3.74,0.907
qwen2.5:0.5b,4,0,4,3.85,8,6.72,0.926
qwen2.5:0.5b,4,0,5,3.85,8,3.53,0.941
qwen2.5:0.5b,4,0,6,3.85,8,3.83,0.941
qwen2.5:0.5b,4,0,0,3.85,10,3.75,0.936
qwen2.5:0.5b,4,0,1,3.85,10,3.75,0.906
qwen2.5:0.5b,4,0,2,3.85,10,3.83,0.928
qwen2.5:0.5b,4,0,3,3.85,10,5.78,1.049
qwen2.5:0.5b,4,0,4,3.85,10,6.93,0.784
qwen2.5:0.5b,4,0,5,3.85,10,6.47,0.907
qwen2.5:0.5b,4,0,6,3.85,10,3.77,0.895
qwen2.5:0.5b,4,0,0,3.85,12,4.24,0.847
qwen2.5:0.5b,4,0,1,3.85,12,4.0,1.465
qwen2.5:0.5b,4,0,2,3.85,12,3.75,0.95
qwen2.5:0.5b,4,0,3,3.85,12,4.12,0.988
qwen2.5:0.5b,4,0,4,3.85,12,5.32,0.632
qwen2.5:0.5b,4,0,5,3.85,12,3.19,0.855
qwen2.5:0.5b,4,0,6,3.85,12,3.56,0.955
qwen2.5:0.5b,4,1,0,3.69,0,4.33,1.051
qwen2.5:0.5b,4,1,1,3.69,0,3.81,1.416
qwen2.5:0.5b,4,1,2,3.69,0,7.27,1.318
qwen2.5:0.5b,4,1,3,3.69,0,9.32,0.476
qwen2.5:0.5b,4,1,4,3.69,0,9.86,0.895
qwen2.5:0.5b,4,1,5,3.69,0,3.97,1.272
qwen2.5:0.5b,4,1,6,3.69,0,5.73,0.965
qwen2.5:0.5b,4,1,0,3.69,2,3.82,1.322
qwen2.5:0.5b,4,1,1,3.69,2,3.69,1.296
qwen2.5:0.5b,4,1,2,3.69,2,4.57,1.053
qwen2.5:0.5b,4,1,3,3.69,2,3.76,0.447
qwen2.5:0.5b,4,1,4,3.69,2,8.54,1.354
qwen2.5:0.5b,4,1,5,3.69,2,1.99,0.743
qwen2.5:0.5b,4,1,6,3.69,2,8.25,1.066
qwen2.5:0.5b,4,1,0,3.69,4,3.5,1.071
qwen2.5:0.5b,4,1,1,3.69,4,4.22,1.342
qwen2.5:0.5b,4,1,2,3.69,4,7.55,0.562
qwen2.5:0.5b,4,1,3,3.69,4,10.65,0.55
qwen2.5:0.5b,4,1,4,3.69,4,11.09,1.166
qwen2.5:0.5b,4,1,5,3.69,4,6.13,0.974
qwen2.5:0.5b,4,1,6,3.69,4,3.69,1.33
qwen2.5:0.5b,4,1,0,3.69,6,3.85,1.086
qwen2.5:0.5b,4,1,1,3.69,6,5.21,1.0
qwen2.5:0.5b,4,1,2,3.69,6,3.44,1.289
qwen2.5:0.5b,4,1,3,3.69,6,5.81,0.447
qwen2.5:0.5b,4,1,4,3.69,6,12.47,0.737
qwen2.5:0.5b,4,1,5,3.69,6,6.62,2.827
qwen2.5:0.5b,4,1,6,3.69,6,4.72,1.232
qwen2.5:0.5b,4,1,0,3.69,8,3.46,1.187
qwen2.5:0.5b,4,1,1,3.69,8,3.69,1.334
qwen2.5:0.5b,4,1,2,3.69,8,5.31,0.855
qwen2.5:0.5b,4,1,3,3.69,8,4.38,0.653
qwen2.5:0.5b,4,1,4,3.69,8,11.53,1.321
qwen2.5:0.5b,4,1,5,3.69,8,8.31,0.986
qwen2.5:0.5b,4,1,6,3.69,8,4.78,1.496
qwen2.5:0.5b,4,1,0,3.69,10,3.95,1.01
qwen2.5:0.5b,4,1,1,3.69,10,4.02,1.04
qwen2.5:0.5b,4,1,2,3.69,10,2.99,1.009
qwen2.5:0.5b,4,1,3,3.69,10,5.77,0.505
qwen2.5:0.5b,4,1,4,3.69,10,10.36,1.17
qwen2.5:0.5b,4,1,5,3.69,10,10.53,1.077
qwen2.5:0.5b,4,1,6,3.69,10,4.85,1.244
qwen2.5:0.5b,4,1,0,3.69,12,3.94,1.098
qwen2.5:0.5b,4,1,1,3.69,12,10.5,0.578
qwen2.5:0.5b,4,1,2,3.69,12,3.32,1.125
qwen2.5:0.5b,4,1,3,3.69,12,6.31,0.468
qwen2.5:0.5b,4,1,4,3.69,12,4.93,1.314
qwen2.5:0.5b,4,1,5,3.69,12,9.86,2.852
qwen2.5:0.5b,4,1,6,3.69,12,3.36,0.839
qwen2.5:0.5b,4,2,0,3.82,0,5.91,1.155
qwen2.5:0.5b,4,2,1,3.82,0,4.1,1.362
qwen2.5:0.5b,4,2,2,3.82,0,3.82,1.393
qwen2.5:0.5b,4,2,3,3.82,0,7.09,1.052
qwen2.5:0.5b,4,2,4,3.82,0,8.26,0.66
qwen2.5:0.5b,4,2,5,3.82,0,2.31,0.433
qwen2.5:0.5b,4,2,6,3.82,0,3.83,0.997
qwen2.5:0.5b,4,2,0,3.82,2,4.54,1.195
qwen2.5:0.5b,4,2,1,3.82,2,3.82,1.384
qwen2.5:0.5b,4,2,2,3.82,2,3.82,1.366
qwen2.5:0.5b,4,2,3,3.82,2,9.48,0.972
qwen2.5:0.5b,4,2,4,3.82,2,11.91,1.083
qwen2.5:0.5b,4,2,5,3.82,2,5.33,1.198
qwen2.5:0.5b,4,2,6,3.82,2,5.38,1.784
qwen2.5:0.5b,4,2,0,3.82,4,3.82,1.377
qwen2.5:0.5b,4,2,1,3.82,4,5.62,1.278
qwen2.5:0.5b,4,2,2,3.82,4,3.82,1.394
qwen2.5:0.5b,4,2,3,3.82,4,5.67,1.32
qwen2.5:0.5b,4,2,4,3.82,4,10.19,0.919
qwen2.5:0.5b,4,2,5,3.82,4,3.05,0.673
qwen2.5:0.5b,4,2,6,3.82,4,3.82,1.351
qwen2.5:0.5b,4,2,0,3.82,6,3.96,1.24
qwen2.5:0.5b,4,2,1,3.82,6,4.81,1.234
qwen2.5:0.5b,4,2,2,3.82,6,3.82,1.394
qwen2.5:0.5b,4,2,3,3.82,6,5.54,0.762
qwen2.5:0.5b,4,2,4,3.82,6,9.21,1.434
qwen2.5:0.5b,4,2,5,3.82,6,6.81,1.32
qwen2.5:0.5b,4,2,6,3.82,6,3.76,1.408
qwen2.5:0.5b,4,2,0,3.82,8,4.44,1.249
qwen2.5:0.5b,4,2,1,3.82,8,3.82,1.391
qwen2.5:0.5b,4,2,2,3.82,8,4.44,1.465
qwen2.5:0.5b,4,2,3,3.82,8,7.24,0.553
qwen2.5:0.5b,4,2,4,3.82,8,6.12,1.137
qwen2.5:0.5b,4,2,5,3.82,8,4.62,0.951
qwen2.5:0.5b,4,2,6,3.82,8,6.25,1.38
qwen2.5:0.5b,4,2,0,3.82,10,3.82,1.381
qwen2.5:0.5b,4,2,1,3.82,10,4.01,1.39
qwen2.5:0.5b,4,2,2,3.82,10,5.7,1.534
qwen2.5:0.5b,4,2,3,3.82,10,5.18,0.841
qwen2.5:0.5b,4,2,4,3.82,10,10.63,0.972
qwen2.5:0.5b,4,2,5,3.82,10,10.88,1.477
qwen2.5:0.5b,4,2,6,3.82,10,3.78,2.108
qwen2.5:0.5b,4,2,0,3.82,12,5.37,2.161
qwen2.5:0.5b,4,2,1,3.82,12,4.22,1.513
qwen2.5:0.5b,4,2,2,3.82,12,8.35,1.261
qwen2.5:0.5b,4,2,3,3.82,12,6.49,0.587
qwen2.5:0.5b,4,2,4,3.82,12,12.18,1.668
qwen2.5:0.5b,4,2,5,3.82,12,12.43,1.094
qwen2.5:0.5b,4,2,6,3.82,12,4.3,1.223
qwen2.5:0.5b,6,0,0,6.18,0,9.55,1.441
qwen2.5:0.5b,6,0,1,6.18,0,7.81,1.413
qwen2.5:0.5b,6,0,2,6.18,0,9.25,0.869
qwen2.5:0.5b,6,0,3,6.18,0,10.03,0.806
qwen2.5:0.5b,6,0,4,6.18,0,10.45,1.275
qwen2.5:0.5b,6,0,5,6.18,0,5.43,1.906
qwen2.5:0.5b,6,0,6,6.18,0,8.3,1.175
qwen2.5:0.5b,6,0,0,6.18,2,6.95,1.191
qwen2.5:0.5b,6,0,1,6.18,2,10.71,1.236
qwen2.5:0.5b,6,0,2,6.18,2,8.05,17.071
qwen2.5:0.5b,6,0,3,6.18,2,8.49,1.067
qwen2.5:0.5b,6,0,4,6.18,2,11.1,1.144
qwen2.5:0.5b,6,0,5,6.18,2,8.52,1.421
qwen2.5:0.5b,6,0,6,6.18,2,7.38,1.813
qwen2.5:0.5b,6,0,0,6.18,4,6.18,1.244
qwen2.5:0.5b,6,0,1,6.18,4,6.22,1.357
qwen2.5:0.5b,6,0,2,6.18,4,7.61,1.18
qwen2.5:0.5b,6,0,3,6.18,4,7.66,1.181
qwen2.5:0.5b,6,0,4,6.18,4,14.71,1.354
qwen2.5:0.5b,6,0,5,6.18,4,4.76,0.879
qwen2.5:0.5b,6,0,6,6.18,4,7.19,2.071
qwen2.5:0.5b,6,0,0,6.18,6,9.28,1.403
qwen2.5:0.5b,6,0,1,6.18,6,6.58,1.204
qwen2.5:0.5b,6,0,2,6.18,6,6.08,1.302
qwen2.5:0.5b,6,0,3,6.18,6,7.22,0.919
qwen2.5:0.5b,6,0,4,6.18,6,14.07,1.381
qwen2.5:0.5b,6,0,5,6.18,6,7.18,1.092
qwen2.5:0.5b,6,0,6,6.18,6,7.77,1.163
qwen2.5:0.5b,6,0,0,6.18,8,13.16,1.196
qwen2.5:0.5b,6,0,1,6.18,8,6.62,1.343
qwen2.5:0.5b,6,0,2,6.18,8,6.32,1.335
qwen2.5:0.5b,6,0,3,6.18,8,12.62,0.714
qwen2.5:0.5b,6,0,4,6.18,8,11.94,1.002
qwen2.5:0.5b,6,0,5,6.18,8,7.68,1.138
qwen2.5:0.5b,6,0,6,6.18,8,9.98,1.504
qwen2.5:0.5b,6,0,0,6.18,10,7.36,1.834
qwen2.5:0.5b,6,0,1,6.18,10,12.1,1.605
qwen2.5:0.5b,6,0,2,6.18,10,8.83,1.098
qwen2.5:0.5b,6,0,3,6.18,10,12.21,0.646
qwen2.5:0.5b,6,0,4,6.18,10,11.22,1.375
qwen2.5:0.5b,6,0,5,6.18,10,7.57,0.952
qwen2.5:0.5b,6,0,6,6.18,10,9.47,1.364
qwen2.5:0.5b,6,0,0,6.18,12,9.98,1.288
qwen2.5:0.5b,6,0,1,6.18,12,7.46,1.393
qwen2.5:0.5b,6,0,2,6.18,12,5.97,1.353
qwen2.5:0.5b,6,0,3,6.18,12,11.31,0.8
qwen2.5:0.5b,6,0,4,6.18,12,11.37,1.467
qwen2.5:0.5b,6,0,5,6.18,12,11.93,2.389
qwen2.5:0.5b,6,0,6,6.18,12,6.89,1.094
qwen2.5:0.5b,6,1,0,5.79,0,6.29,0.987
qwen2.5:0.5b,6,1,1,5.79,0,5.78,1.075
qwen2.5:0.5b,6,1,2,5.79,0,5.99,1.152
qwen2.5:0.5b,6,1,3,5.79,0,8.8,0.667
qwen2.5:0.5b,6,1,4,5.79,0,15.26,0.582
qwen2.5:0.5b,6,1,5,5.79,0,5.4,0.899
qwen2.5:0.5b,6,1,6,5.79,0,5.35,0.837
qwen2.5:0.5b,6,1,0,5.79,2,6.37,1.132
qwen2.5:0.5b,6,1,1,5.79,2,5.96,1.011
qwen2.5:0.5b,6,1,2,5.79,2,5.79,1.082
qwen2.5:0.5b,6,1,3,5.79,2,10.91,0.504
qwen2.5:0.5b,6,1,4,5.79,2,6.69,1.336
qwen2.5:0.5b,6,1,5,5.79,2,6.72,0.841
qwen2.5:0.5b,6,1,6,5.79,2,5.21,0.907
qwen2.5:0.5b,6,1,0,5.79,4,5.79,1.055
qwen2.5:0.5b,6,1,1,5.79,4,5.79,1.052
qwen2.5:0.5b,6,1,2,5.79,4,6.9,0.995
qwen2.5:0.5b,6,1,3,5.79,4,5.91,1.084
qwen2.5:0.5b,6,1,4,5.79,4,2.76,0.456
qwen2.5:0.5b,6,1,5,5.79,4,6.67,0.915
qwen2.5:0.5b,6,1,6,5.79,4,5.12,0.877
qwen2.5:0.5b,6,1,0,5.79,6,5.79,1.08
qwen2.5:0.5b,6,1,1,5.79,6,5.79,1.074
qwen2.5:0.5b,6,1,2,5.79,6,5.79,1.092
qwen2.5:0.5b,6,1,3,5.79,6,7.29,0.644
qwen2.5:0.5b,6,1,4,5.79,6,7.18,0.496
qwen2.5:0.5b,6,1,5,5.79,6,6.76,1.101
qwen2.5:0.5b,6,1,6,5.79,6,5.79,1.071
qwen2.5:0.5b,6,1,0,5.79,8,5.79,1.037
qwen2.5:0.5b,6,1,1,5.79,8,5.79,1.059
qwen2.5:0.5b,6,1,2,5.79,8,5.79,1.063
qwen2.5:0.5b,6,1,3,5.79,8,5.8,1.08
qwen2.5:0.5b,6,1,4,5.79,8,8.17,1.541
qwen2.5:0.5b,6,1,5,5.79,8,5.58,0.893
qwen2.5:0.5b,6,1,6,5.79,8,5.79,1.055
qwen2.5:0.5b,6,1,0,5.79,10,7.04,0.909
qwen2.5:0.5b,6,1,1,5.79,10,6.19,1.077
qwen2.5:0.5b,6,1,2,5.79,10,8.35,0.915
qwen2.5:0.5b,6,1,3,5.79,10,5.9,0.65
qwen2.5:0.5b,6,1,4,5.79,10,4.39,0.46
qwen2.5:0.5b,6,1,5,5.79,10,10.38,1.482
qwen2.5:0.5b,6,1,6,5.79,10,6.03,0.881
qwen2.5:0.5b,6,1,0,5.79,12,7.18,1.06
qwen2.5:0.5b,6,1,1,5.79,12,5.79,1.072
qwen2.5:0.5b,6,1,2,5.79,12,5.79,1.087
qwen2.5:0.5b,6,1,3,5.79,12,7.56,0.575
qwen2.5:0.5b,6,1,4,5.79,12,3.65,0.394
qwen2.5:0.5b,6,1,5,5.79,12,14.16,1.814
qwen2.5:0.5b,6,1,6,5.79,12,5.21,0.912
qwen2.5:0.5b,6,2,0,5.61,0,5.57,1.267
qwen2.5:0.5b,6,2,1,5.61,0,5.61,1.268
qwen2.5:0.5b,6,2,2,5.61,0,5.65,1.273
qwen2.5:0.5b,6,2,3,5.61,0,14.25,0.556
qwen2.5:0.5b,6,2,4,5.61,0,15.21,1.053
qwen2.5:0.5b,6,2,5,5.61,0,11.07,0.536
qwen2.5:0.5b,6,2,6,5.61,0,7.55,2.104
qwen2.5:0.5b,6,2,0,5.61,2,5.53,1.308
qwen2.5:0.5b,6,2,1,5.61,2,5.61,1.264
qwen2.5:0.5b,6,2,2,5.61,2,5.61,1.265
qwen2.5:0.5b,6,2,3,5.61,2,9.05,0.826
qwen2.5:0.5b,6,2,4,5.61,2,13.65,1.261
qwen2.5:0.5b,6,2,5,5.61,2,11.2,1660.233
qwen2.5:0.5b,6,2,6,5.61,2,5.56,1.408
qwen2.5:0.5b,6,2,0,5.61,4,5.89,1.105
qwen2.5:0.5b,6,2,1,5.61,4,5.61,1.2
qwen2.5:0.5b,6,2,2,5.61,4,5.57,1.272
qwen2.5:0.5b,6,2,3,5.61,4,5.95,1.438
qwen2.5:0.5b,6,2,4,5.61,4,9.63,0.572
qwen2.5:0.5b,6,2,5,5.61,4,10.94,1.16
qwen2.5:0.5b,6,2,6,5.61,4,5.61,1.306
qwen2.5:0.5b,6,2,0,5.61,6,5.53,1.258
qwen2.5:0.5b,6,2,1,5.61,6,5.96,1.64
qwen2.5:0.5b,6,2,2,5.61,6,5.61,1.282
qwen2.5:0.5b,6,2,3,5.61,6,8.07,0.616
qwen2.5:0.5b,6,2,4,5.61,6,13.93,1.122
qwen2.5:0.5b,6,2,5,5.61,6,8.92,1.264
qwen2.5:0.5b,6,2,6,5.61,6,5.53,1.267
qwen2.5:0.5b,6,2,0,5.61,8,5.52,1.125
qwen2.5:0.5b,6,2,1,5.61,8,5.65,1.262
qwen2.5:0.5b,6,2,2,5.61,8,5.82,1.391
qwen2.5:0.5b,6,2,3,5.61,8,6.59,0.551
qwen2.5:0.5b,6,2,4,5.61,8,13.6,1.285
qwen2.5:0.5b,6,2,5,5.61,8,6.85,1.003
qwen2.5:0.5b,6,2,6,5.61,8,8.5,1.092
qwen2.5:0.5b,6,2,0,5.61,10,7.94,1.189
qwen2.5:0.5b,6,2,1,5.61,10,5.62,1.298
qwen2.5:0.5b,6,2,2,5.61,10,5.61,1.312
qwen2.5:0.5b,6,2,3,5.61,10,13.11,0.566
qwen2.5:0.5b,6,2,4,5.61,10,8.92,0.951
qwen2.5:0.5b,6,2,5,5.61,10,5.57,1.265
qwen2.5:0.5b,6,2,6,5.61,10,5.69,1.123
qwen2.5:0.5b,6,2,0,5.61,12,5.61,1.26
qwen2.5:0.5b,6,2,1,5.61,12,5.5,1.273
qwen2.5:0.5b,6,2,2,5.61,12,5.65,1.27
qwen2.5:0.5b,6,2,3,5.61,12,12.12,0.61
qwen2.5:0.5b,6,2,4,5.61,12,15.3,1.051
qwen2.5:0.5b,6,2,5,5.61,12,12.73,1.858
qwen2.5:0.5b,6,2,6,5.61,12,5.86,1.272
qwen2.5:0.5b,8,0,0,7.91,0,8.92,1.043
qwen2.5:0.5b,8,0,1,7.91,0,8.35,1.091
qwen2.5:0.5b,8,0,2,7.91,0,9.14,1.524
qwen2.5:0.5b,8,0,3,7.91,0,8.22,0.586
qwen2.5:0.5b,8,0,4,7.91,0,11.12,1.17
qwen2.5:0.5b,8,0,5,7.91,0,7.86,0.98
qwen2.5:0.5b,8,0,6,7.91,0,10.08,0.921
qwen2.5:0.5b,8,0,0,7.91,2,9.84,0.868
qwen2.5:0.5b,8,0,1,7.91,2,7.86,1.16
qwen2.5:0.5b,8,0,2,7.91,2,7.62,1.399
qwen2.5:0.5b,8,0,3,7.91,2,11.33,1.04
qwen2.5:0.5b,8,0,4,7.91,2,10.33,0.969
qwen2.5:0.5b,8,0,5,7.91,2,7.86,1.188
qwen2.5:0.5b,8,0,6,7.91,2,8.18,1.09
qwen2.5:0.5b,8,0,0,7.91,4,8.37,0.79
qwen2.5:0.5b,8,0,1,7.91,4,8.5,0.94
qwen2.5:0.5b,8,0,2,7.91,4,7.93,1.121
qwen2.5:0.5b,8,0,3,7.91,4,19.02,0.707
qwen2.5:0.5b,8,0,4,7.91,4,12.09,1.606
qwen2.5:0.5b,8,0,5,7.91,4,9.37,1.113
qwen2.5:0.5b,8,0,6,7.91,4,7.74,1.182
qwen2.5:0.5b,8,0,0,7.91,6,9.13,1.012
qwen2.5:0.5b,8,0,1,7.91,6,8.24,0.938
qwen2.5:0.5b,8,0,2,7.91,6,8.22,1.066
qwen2.5:0.5b,8,0,3,7.91,6,9.43,0.655
qwen2.5:0.5b,8,0,4,7.91,6,9.51,1.721
qwen2.5:0.5b,8,0,5,7.91,6,7.86,1.16
qwen2.5:0.5b,8,0,6,7.91,6,9.38,1.259
qwen2.5:0.5b,8,0,0,7.91,8,7.82,1.08
qwen2.5:0.5b,8,0,1,7.91,8,9.65,1.029
qwen2.5:0.5b,8,0,2,7.91,8,7.98,0.79
qwen2.5:0.5b,8,0,3,7.91,8,9.64,1.071
qwen2.5:0.5b,8,0,4,7.91,8,12.34,1.705
qwen2.5:0.5b,8,0,5,7.91,8,7.58,1.193
qwen2.5:0.5b,8,0,6,7.91,8,7.91,1.153
qwen2.5:0.5b,8,0,0,7.91,10,10.24,0.928
qwen2.5:0.5b,8,0,1,7.91,10,7.32,1.208
qwen2.5:0.5b,8,0,2,7.91,10,7.81,0.953
qwen2.5:0.5b,8,0,3,7.91,10,7.99,1.133
qwen2.5:0.5b,8,0,4,7.91,10,12.8,1.722
qwen2.5:0.5b,8,0,5,7.91,10,8.18,1.333
qwen2.5:0.5b,8,0,6,7.91,10,4.69,0.776
qwen2.5:0.5b,8,0,0,7.91,12,9.89,0.844
qwen2.5:0.5b,8,0,1,7.91,12,7.63,1.115
qwen2.5:0.5b,8,0,2,7.91,12,7.91,1.181
qwen2.5:0.5b,8,0,3,7.91,12,10.56,1.077
qwen2.5:0.5b,8,0,4,7.91,12,9.38,1.417
qwen2.5:0.5b,8,0,5,7.91,12,15.93,1.567
qwen2.5:0.5b,8,0,6,7.91,12,11.8,0.935
qwen2.5:0.5b,8,1,0,7.74,0,10.46,1.05
qwen2.5:0.5b,8,1,1,7.74,0,9.83,0.914
qwen2.5:0.5b,8,1,2,7.74,0,8.55,1.096
qwen2.5:0.5b,8,1,3,7.74,0,6.59,0.643
qwen2.5:0.5b,8,1,4,7.74,0,12.73,0.827
qwen2.5:0.5b,8,1,5,7.74,0,10.03,0.94
qwen2.5:0.5b,8,1,6,7.74,0,12.04,1.067
qwen2.5:0.5b,8,1,0,7.74,2,11.29,1.036
qwen2.5:0.5b,8,1,1,7.74,2,11.05,1.098
qwen2.5:0.5b,8,1,2,7.74,2,10.96,0.916
qwen2.5:0.5b,8,1,3,7.74,2,9.52,1.002
qwen2.5:0.5b,8,1,4,7.74,2,11.15,0.841
qwen2.5:0.5b,8,1,5,7.74,2,11.08,0.57
qwen2.5:0.5b,8,1,6,7.74,2,12.49,1.407
qwen2.5:0.5b,8,1,0,7.74,4,10.49,0.981
qwen2.5:0.5b,8,1,1,7.74,4,13.08,1.069
qwen2.5:0.5b,8,1,2,7.74,4,9.21,0.982
qwen2.5:0.5b,8,1,3,7.74,4,9.1,0.811
qwen2.5:0.5b,8,1,4,7.74,4,13.61,1.373
qwen2.5:0.5b,8,1,5,7.74,4,10.35,0.805
qwen2.5:0.5b,8,1,6,7.74,4,13.28,1.23
qwen2.5:0.5b,8,1,0,7.74,6,10.99,1.134
qwen2.5:0.5b,8,1,1,7.74,6,9.79,0.926
qwen2.5:0.5b,8,1,2,7.74,6,10.59,1.122
qwen2.5:0.5b,8,1,3,7.74,6,8.0,0.663
qwen2.5:0.5b,8,1,4,7.74,6,11.2,1.309
qwen2.5:0.5b,8,1,5,7.74,6,8.86,1.037
qwen2.5:0.5b,8,1,6,7.74,6,9.46,0.954
qwen2.5:0.5b,8,1,0,7.74,8,11.07,1.175
qwen2.5:0.5b,8,1,1,7.74,8,9.73,1.099
qwen2.5:0.5b,8,1,2,7.74,8,11.92,0.96
qwen2.5:0.5b,8,1,3,7.74,8,10.94,0.698
qwen2.5:0.5b,8,1,4,7.74,8,12.46,1.287
qwen2.5:0.5b,8,1,5,7.74,8,11.58,1.039
qwen2.5:0.5b,8,1,6,7.74,8,12.44,0.994
qwen2.5:0.5b,8,1,0,7.74,10,9.35,1.164
qwen2.5:0.5b,8,1,1,7.74,10,10.28,0.965
qwen2.5:0.5b,8,1,2,7.74,10,13.23,1.086
qwen2.5:0.5b,8,1,3,7.74,10,12.59,0.49
qwen2.5:0.5b,8,1,4,7.74,10,10.72,0.947
qwen2.5:0.5b,8,1,5,7.74,10,10.13,1.216
qwen2.5:0.5b,8,1,6,7.74,10,10.09,1.184
qwen2.5:0.5b,8,1,0,7.74,12,9.03,1.104
qwen2.5:0.5b,8,1,1,7.74,12,8.54,1.1
qwen2.5:0.5b,8,1,2,7.74,12,11.36,1.112
qwen2.5:0.5b,8,1,3,7.74,12,14.52,1.076
qwen2.5:0.5b,8,1,4,7.74,12,10.96,1.168
qwen2.5:0.5b,8,1,5,7.74,12,12.38,1.132
qwen2.5:0.5b,8,1,6,7.74,12,8.88,1.071
qwen2.5:0.5b,8,2,0,8.22,0,11.98,0.838
qwen2.5:0.5b,8,2,1,8.22,0,8.01,1.026
qwen2.5:0.5b,8,2,2,8.22,0,8.2,1.001
qwen2.5:0.5b,8,2,3,8.22,0,8.63,1.06
qwen2.5:0.5b,8,2,4,8.22,0,12.49,0.884
qwen2.5:0.5b,8,2,5,8.22,0,8.22,1.112
qwen2.5:0.5b,8,2,6,8.22,0,9.84,0.671
qwen2.5:0.5b,8,2,0,8.22,2,8.34,1.168
qwen2.5:0.5b,8,2,1,8.22,2,8.23,0.962
qwen2.5:0.5b,8,2,2,8.22,2,8.73,1.007
qwen2.5:0.5b,8,2,3,8.22,2,13.74,0.587
qwen2.5:0.5b,8,2,4,8.22,2,9.52,2.053
qwen2.5:0.5b,8,2,5,8.22,2,8.26,0.848
qwen2.5:0.5b,8,2,6,8.22,2,9.09,1.003
qwen2.5:0.5b,8,2,0,8.22,4,8.08,1.135
qwen2.5:0.5b,8,2,1,8.22,4,7.88,1.023
qwen2.5:0.5b,8,2,2,8.22,4,10.21,0.898
qwen2.5:0.5b,8,2,3,8.22,4,4.0,0.436
qwen2.5:0.5b,8,2,4,8.22,4,11.68,1.054
qwen2.5:0.5b,8,2,5,8.22,4,3.75,0.905
qwen2.5:0.5b,8,2,6,8.22,4,11.42,0.806
qwen2.5:0.5b,8,2,0,8.22,6,8.01,1.014
qwen2.5:0.5b,8,2,1,8.22,6,8.76,1.473
qwen2.5:0.5b,8,2,2,8.22,6,8.14,1.108
qwen2.5:0.5b,8,2,3,8.22,6,9.3,0.589
qwen2.5:0.5b,8,2,4,8.22,6,12.74,1.497
qwen2.5:0.5b,8,2,5,8.22,6,12.13,1.318
qwen2.5:0.5b,8,2,6,8.22,6,10.99,0.807
qwen2.5:0.5b,8,2,0,8.22,8,10.21,1.221
qwen2.5:0.5b,8,2,1,8.22,8,9.73,0.953
qwen2.5:0.5b,8,2,2,8.22,8,10.0,0.43
qwen2.5:0.5b,8,2,3,8.22,8,11.15,0.507
qwen2.5:0.5b,8,2,4,8.22,8,13.9,0.976
qwen2.5:0.5b,8,2,5,8.22,8,9.06,1.393
qwen2.5:0.5b,8,2,6,8.22,8,8.22,1.162
qwen2.5:0.5b,8,2,0,8.22,10,9.67,0.84
qwen2.5:0.5b,8,2,1,8.22,10,7.74,1.018
qwen2.5:0.5b,8,2,2,8.22,10,8.01,1.092
qwen2.5:0.5b,8,2,3,8.22,10,8.1,1.044
qwen2.5:0.5b,8,2,4,8.22,10,11.51,0.887
qwen2.5:0.5b,8,2,5,8.22,10,10.78,1.254
qwen2.5:0.5b,8,2,6,8.22,10,8.66,1.098
qwen2.5:0.5b,8,2,0,8.22,12,8.01,1.106
qwen2.5:0.5b,8,2,1,8.22,12,8.61,1.452
qwen2.5:0.5b,8,2,2,8.22,12,10.12,0.63
