mistral:7b,2,0,4,10,1283332561,75992649,159,42214000,141,1126523000
mistral:7b,2,0,5,10,1713181071,76480975,756,43003000,188,1523829000
mistral:7b,2,0,6,10,1578467354,73808510,259,59716000,170,1362548000
mistral:7b,2,0,0,12,1312256137,77165390,186,47992000,143,1144222000
mistral:7b,2,0,1,12,1766917247,64136622,198,47761000,202,1619290000
mistral:7b,2,0,2,12,1502880368,67009506,226,53454000,167,1339379000
mistral:7b,2,0,3,12,1776579401,76859939,220,54693000,200,1604564000
mistral:7b,2,0,4,12,2139197644,63144716,180,47949000,248,1988583000
mistral:7b,2,0,5,12,1570245401,83232867,1515,44120000,161,1328768000
mistral:7b,2,0,6,12,1643916305,42589099,259,58797000,175,1400448000
mistral:7b,2,1,0,0,1649005796,78559569,194,49015000,184,1477461000
mistral:7b,2,1,1,0,1671095198,54988924,206,53924000,190,1525967000
mistral:7b,2,1,2,0,1558233147,59344640,234,54188000,175,1402644000
mistral:7b,2,1,3,0,1660587659,77898226,228,58450000,185,1482836000
mistral:7b,2,1,4,0,730180406,67293345,129,34427000,75,593321000
mistral:7b,2,1,5,0,1650606609,78305601,352,48769000,185,1487076000
mistral:7b,2,1,6,0,1716697849,73155605,267,48674000,191,1532643000
mistral:7b,2,1,0,2,1626558073,58073824,194,48091000,184,1475072000
mistral:7b,2,1,1,2,1838796589,56266179,206,53380000,211,1691065000
mistral:7b,2,1,2,2,1861497882,54884230,234,54015000,213,1710360000
mistral:7b,2,1,3,2,1658377832,69413931,228,58721000,185,1482716000
mistral:7b,2,1,4,2,1057063142,74477743,135,41765000,114,905491000
mistral:7b,2,1,5,2,1591406756,76123331,380,47804000,178,1429142000
mistral:7b,2,1,6,2,1643095050,45283505,267,49202000,185,1485840000
mistral:7b,2,1,0,4,1677071838,72532813,194,48756000,188,1511278000
mistral:7b,2,1,1,4,1707807800,41975316,206,54852000,196,1572191000
mistral:7b,2,1,2,4,1699660987,67903867,234,54497000,191,1533568000
mistral:7b,2,1,3,4,1704291352,78443445,228,58501000,190,1524271000
mistral:7b,2,1,4,4,809907860,76657021,211,54131000,80,635452000
mistral:7b,2,1,5,4,1187851000,73745976,470,47932000,127,1020009000
mistral:7b,2,1,6,4,1774550349,67674288,267,48019000,199,1596232000
mistral:7b,2,1,0,6,1684607831,77768810,194,47981000,189,1512809000
